periodo,entrada,saida,acao,v entrada,v saida,lucro,atr,strat,currency
296,2022-06-06 23:00:00,2022-06-07 00:00:00,sell,31281.2,31150.652371856933,130.54762814306645,178.99762814306536,2,BTCUSD
297,2022-06-07 17:30:00,2022-06-07 18:00:00,buy,29972.6,30094.558095951965,121.95809595196607,169.1080959519657,1,BTCUSD
297,2022-06-07 19:00:00,2022-06-07 19:30:00,buy,30440.0,30574.383814433844,134.38381443384353,181.58381443384425,1,BTCUSD
300,2022-06-15 21:30:00,2022-06-16 01:00:00,buy,22228.3,22742.202874252325,513.9028742523243,562.3028742523239,1,BTCUSD
301,2022-06-21 04:30:00,2022-06-21 05:30:00,buy,20682.1,20879.847292377603,197.74729237760243,246.5472923776017,1,BTCUSD
302,2022-06-23 06:00:00,2022-06-23 09:00:00,buy,20447.2,20588.034752381373,140.8347523813711,187.5847523813711,1,BTCUSD
304,2022-06-28 15:00:00,2022-06-28 18:00:00,sell,20614.0,20526.12498452148,87.8750154785206,134.8750154785206,2,BTCUSD
305,2022-06-29 16:00:00,2022-06-29 19:30:00,sell,19951.9,20213.341711951063,-261.44171195106065,144.92780796737426,2,BTCUSD
305,2022-06-30 00:00:00,2022-06-30 06:00:00,sell,20002.3,19918.444008419996,83.85599158000258,128.20599158000294,2,BTCUSD
306,2022-07-03 21:30:00,2022-07-04 03:00:00,sell,19224.7,19088.146617921964,136.55338207803527,185.2033820780349,2,BTCUSD
307,2022-07-05 08:00:00,2022-07-05 09:30:00,sell,19941.8,19840.090254427276,101.70974557272174,147.95974557272174,2,BTCUSD
307,2022-07-07 03:30:00,2022-07-07 05:30:00,sell,20416.4,20343.636181735565,72.76381826443865,118.06381826443793,2,BTCUSD
308,2022-07-08 06:30:00,2022-07-08 08:30:00,sell,21770.0,21634.355555953036,135.64444404696457,181.69444404696384,2,BTCUSD
309,2022-07-12 06:30:00,2022-07-12 07:00:00,sell,19779.8,19716.01130524797,63.7886947520318,108.5386947520318,2,BTCUSD
309,2022-07-12 18:30:00,2022-07-12 19:00:00,sell,19662.1,19585.0738273377,77.02617266229947,121.4761726623002,2,BTCUSD
310,2022-07-14 05:30:00,2022-07-14 08:30:00,sell,20054.2,19929.043691352388,125.15630864761414,169.90630864761414,2,BTCUSD
310,2022-07-14 23:00:00,2022-07-15 02:00:00,sell,20487.2,20782.099949807354,-294.8999498073538,165.9999665382361,2,BTCUSD
311,2022-07-19 04:00:00,2022-07-19 13:00:00,sell,21849.1,22351.55645610606,-502.45645610606186,303.0043040707074,2,BTCUSD
312,2022-07-20 00:00:00,2022-07-20 00:30:00,sell,23285.0,23062.341625919555,222.6583740804453,268.4083740804453,2,BTCUSD
312,2022-07-20 09:30:00,2022-07-20 10:00:00,sell,23485.1,23852.510136279492,-367.41013627949303,215.6400908529949,2,BTCUSD
312,2022-07-20 17:00:00,2022-07-20 20:00:00,sell,23588.7,23382.111973861527,206.58802613847365,254.9880261384733,2,BTCUSD
313,2022-07-22 18:00:00,2022-07-22 19:30:00,sell,22969.0,22830.86567004748,138.13432995252327,182.084329952524,2,BTCUSD
314,2022-07-25 22:30:00,2022-07-25 23:30:00,sell,21615.5,21475.98914464876,139.51085535123872,186.11085535123908,2,BTCUSD
316,2022-07-29 11:30:00,2022-07-29 12:30:00,sell,23685.1,23549.186635153397,135.91336484660135,179.91336484660135,2,BTCUSD
316,2022-07-29 16:30:00,2022-07-31 21:30:00,sell,23813.0,23632.7870976274,180.21290237260024,225.86290237259988,2,BTCUSD
316,2022-08-01 16:30:00,2022-08-01 17:00:00,sell,23165.3,23047.636710328723,117.66328967127566,161.51328967127603,2,BTCUSD
316,2022-08-02 02:00:00,2022-08-02 04:30:00,sell,22956.2,22841.9381651407,114.26183485930099,158.91183485930063,2,BTCUSD
317,2022-08-03 00:30:00,2022-08-03 06:00:00,sell,22753.0,23053.180461982825,-300.18046198282394,169.85364132188286,2,BTCUSD
317,2022-08-03 22:00:00,2022-08-03 22:30:00,sell,23046.8,22959.80337417554,86.99662582446064,132.29662582446173,2,BTCUSD
318,2022-08-05 15:30:00,2022-08-05 18:30:00,sell,22941.6,22829.920782199282,111.67921780071728,158.42921780071728,2,BTCUSD
319,2022-08-08 21:30:00,2022-08-09 02:00:00,sell,23807.0,23725.052517316235,81.9474826837641,126.4474826837641,2,BTCUSD
320,2022-08-10 17:30:00,2022-08-10 18:30:00,sell,23874.2,23758.794525404235,115.40547459576607,160.3054745957657,2,BTCUSD
320,2022-08-11 15:00:00,2022-08-11 16:30:00,sell,24454.9,24311.26068075073,143.63931924927212,187.88931924927212,2,BTCUSD
321,2022-08-15 07:30:00,2022-08-15 10:30:00,sell,23990.0,24316.606444851677,-326.6064448516773,188.70429656778535,2,BTCUSD
